# AngSepBCG_min[m] 	AngSepBCG_min[n] 	Radius[i](kpc/h100) 	Radius[j](kpc/h100) 	covariance(h100*M_sun/pc^2)^2 	correlation 	bias(1+K[m,i])(1+K[n,j])
0.2 	0.35 	780.386649378 	24.6779926762 	-0.10080137573 	-0.000603890172636 	0.851236463043
0.2 	0.35 	780.386649378 	36.2223395765 	0.0861446504357 	0.000775081241263 	0.851164603752
0.2 	0.35 	780.386649378 	53.167123502 	-0.109758399447 	-0.00147176418746 	0.854456069964
0.2 	0.35 	780.386649378 	78.0386649378 	0.166555616456 	0.00327116538165 	0.853805226938
0.2 	0.35 	780.386649378 	114.545095242 	0.128655160538 	0.00367061150949 	0.854152955965
0.2 	0.35 	780.386649378 	168.129206906 	0.117673401337 	0.00473852817223 	0.852988067697
0.2 	0.35 	780.386649378 	246.779926762 	0.275296783102 	0.015078612968 	0.853128794986
0.2 	0.35 	780.386649378 	362.223395765 	0.601761926555 	0.0420878554257 	0.85271840361
0.2 	0.35 	780.386649378 	531.67123502 	1.55607724241 	0.139970631202 	0.852606123209
0.2 	0.35 	780.386649378 	780.386649378 	2.15855779186 	0.241892843783 	0.852513378184
0.2 	0.35 	780.386649378 	1145.45095242 	1.4263630237 	0.201842920915 	0.852338418742
0.2 	0.35 	780.386649378 	1681.29206906 	0.231472799663 	0.0420253614576 	0.852072858008
0.2 	0.35 	1145.45095242 	24.6779926762 	-0.0543684170263 	-0.000431826560884 	0.85107065671
0.2 	0.35 	1145.45095242 	36.2223395765 	-0.00571155060259 	-6.81308962736e-05 	0.850998811416
0.2 	0.35 	1145.45095242 	53.167123502 	-0.0239228726405 	-0.000425289787547 	0.854289636506
0.2 	0.35 	1145.45095242 	78.0386649378 	0.0522615654354 	0.00136080781247 	0.853638920253
0.2 	0.35 	1145.45095242 	114.545095242 	0.0345961724679 	0.0013086105725 	0.853986581548
0.2 	0.35 	1145.45095242 	168.129206906 	0.0818051218742 	0.0043673381202 	0.852821920181
0.2 	0.35 	1145.45095242 	246.779926762 	0.157564929627 	0.0114417110942 	0.852962620058
0.2 	0.35 	1145.45095242 	362.223395765 	0.406815971478 	0.0377225676107 	0.85255230862
0.2 	0.35 	1145.45095242 	531.67123502 	0.785838958857 	0.093715296977 	0.852440050089
0.2 	0.35 	1145.45095242 	780.386649378 	1.41866666061 	0.210771003176 	0.852347323129
0.2 	0.35 	1145.45095242 	1145.45095242 	1.91995923779 	0.360202414046 	0.852172397767
0.2 	0.35 	1145.45095242 	1681.29206906 	0.865781688608 	0.208396801683 	0.851906888759
0.2 	0.35 	1681.29206906 	24.6779926762 	0.0225502846409 	0.000234259361946 	0.850797053546
0.2 	0.35 	1681.29206906 	36.2223395765 	0.0277313248763 	0.000432656225183 	0.850725231349
0.2 	0.35 	1681.29206906 	53.167123502 	0.0299822514562 	0.000697136999682 	0.854014998501
0.2 	0.35 	1681.29206906 	78.0386649378 	0.00324358326754 	0.000110464236649 	0.85336449144
0.2 	0.35 	1681.29206906 	114.545095242 	-0.0189453123515 	-0.000937273646304 	0.853712040969
0.2 	0.35 	1681.29206906 	168.129206906 	-0.0245694693171 	-0.00171559337847 	0.852547754019
0.2 	0.35 	1681.29206906 	246.779926762 	-0.00342569398231 	-0.000325358567535 	0.852688408664
0.2 	0.35 	1681.29206906 	362.223395765 	-0.000303628380629 	-3.68237385929e-05 	0.852278229132
0.2 	0.35 	1681.29206906 	531.67123502 	0.0396943159351 	0.00619138081294 	0.85216600669
0.2 	0.35 	1681.29206906 	780.386649378 	0.243821736656 	0.0473789230755 	0.852073309541
0.2 	0.35 	1681.29206906 	1145.45095242 	0.816008781458 	0.200231180562 	0.851898440414
0.2 	0.35 	1681.29206906 	1681.29206906 	1.41985871356 	0.447002599895 	0.851633016762
0.35 	0.05 	24.6779926762 	24.6779926762 	-0.0418058828049 	-1.35579208478e-05 	0.852648561845
0.35 	0.05 	24.6779926762 	36.2223395765 	-0.162368610327 	-7.69660447835e-05 	0.852553849503
0.35 	0.05 	24.6779926762 	53.167123502 	-1.02582359169 	-0.00070810025388 	0.851829751989
0.35 	0.05 	24.6779926762 	78.0386649378 	-0.0402806162599 	-4.00842515052e-05 	0.852378331528
0.35 	0.05 	24.6779926762 	114.545095242 	0.741631847971 	0.00106558283614 	0.852886836394
0.35 	0.05 	24.6779926762 	168.129206906 	0.176033131397 	0.000354020196469 	0.852382695538
0.35 	0.05 	24.6779926762 	246.779926762 	0.0580241707398 	0.00015075339931 	0.852373901538
0.35 	0.05 	24.6779926762 	362.223395765 	-0.204333209494 	-0.000676843359899 	0.852480072539
0.35 	0.05 	24.6779926762 	531.67123502 	-0.473201787178 	-0.00203268750844 	0.852433043097
0.35 	0.05 	24.6779926762 	780.386649378 	0.119800768941 	0.000674767896641 	0.852308914412
0.35 	0.05 	24.6779926762 	1145.45095242 	0.0292162239979 	0.000219350738427 	0.852054398996
0.35 	0.05 	24.6779926762 	1681.29206906 	0.0155279469477 	0.000161637500486 	0.851890109772
0.35 	0.05 	36.2223395765 	24.6779926762 	-1.98596949057 	-0.000967287728167 	0.852576583348
0.35 	0.05 	36.2223395765 	36.2223395765 	0.843542879696 	0.000600525798824 	0.852481879001
0.35 	0.05 	36.2223395765 	53.167123502 	0.209827870255 	0.000217526739489 	0.851757842614
0.35 	0.05 	36.2223395765 	78.0386649378 	0.602934446043 	0.000901104541434 	0.852306375843
0.35 	0.05 	36.2223395765 	114.545095242 	0.356804485994 	0.000769939430034 	0.852814837782
0.35 	0.05 	36.2223395765 	168.129206906 	0.563477172311 	0.00170191302082 	0.852310739485
0.35 	0.05 	36.2223395765 	246.779926762 	-0.49394582555 	-0.00192736914015 	0.852301946227
0.35 	0.05 	36.2223395765 	362.223395765 	-0.148956594979 	-0.000741030976114 	0.852408108266
0.35 	0.05 	36.2223395765 	531.67123502 	-0.111581236927 	-0.000719851350528 	0.852361082793
0.35 	0.05 	36.2223395765 	780.386649378 	-0.029361860571 	-0.000248373803916 	0.852236964587
0.35 	0.05 	36.2223395765 	1145.45095242 	-0.0264595237909 	-0.000298348905581 	0.851982470657
0.35 	0.05 	36.2223395765 	1681.29206906 	0.0500364899487 	0.000782244168213 	0.851818195302
0.35 	0.05 	53.167123502 	24.6779926762 	-2.48470040007 	-0.00180359361079 	0.855873509706
0.35 	0.05 	53.167123502 	36.2223395765 	-1.75544804204 	-0.00186249037898 	0.855778439136
0.35 	0.05 	53.167123502 	53.167123502 	-1.16825474936 	-0.00180496417134 	0.855051602889
0.35 	0.05 	53.167123502 	78.0386649378 	-0.191489113708 	-0.000426511478924 	0.855602257305
0.35 	0.05 	53.167123502 	114.545095242 	0.202153733224 	0.000650114082778 	0.856112685473
0.35 	0.05 	53.167123502 	168.129206906 	0.302139019168 	0.00136003286162 	0.85560663782
0.35 	0.05 	53.167123502 	246.779926762 	-0.27875263097 	-0.00162101155013 	0.855597810559
0.35 	0.05 	53.167123502 	362.223395765 	-0.229980015222 	-0.00170509380821 	0.855704383128
0.35 	0.05 	53.167123502 	531.67123502 	0.118393692535 	0.00113831319677 	0.855657175807
0.35 	0.05 	53.167123502 	780.386649378 	0.0843354344416 	0.00106319727734 	0.855532577634
0.35 	0.05 	53.167123502 	1145.45095242 	0.00847653804765 	0.000142443453275 	0.855277099572
0.35 	0.05 	53.167123502 	1681.29206906 	-0.00561985388388 	-0.000130936905971 	0.855112188961
0.35 	0.05 	78.0386649378 	24.6779926762 	0.18060874583 	0.000192019877661 	0.855221587009
0.35 	0.05 	78.0386649378 	36.2223395765 	0.510988581697 	0.000794072228721 	0.855126588855
0.35 	0.05 	78.0386649378 	53.167123502 	-0.293220612603 	-0.000663541790929 	0.854400306243
0.35 	0.05 	78.0386649378 	78.0386649378 	0.0569492954028 	0.000185788036014 	0.854950541222
0.35 	0.05 	78.0386649378 	114.545095242 	0.566473805554 	0.00266827381191 	0.855460580596
0.35 	0.05 	78.0386649378 	168.129206906 	0.142514983749 	0.000939606187993 	0.854954918401
0.35 	0.05 	78.0386649378 	246.779926762 	-0.497238583814 	-0.00423520765239 	0.854946097864
0.35 	0.05 	78.0386649378 	362.223395765 	-0.228214211115 	-0.00247824145486 	0.855052589256
0.35 	0.05 	78.0386649378 	531.67123502 	-0.157854548362 	-0.00222296721964 	0.855005417893
0.35 	0.05 	78.0386649378 	780.386649378 	0.253979566039 	0.00468970256891 	0.854880914627
0.35 	0.05 	78.0386649378 	1145.45095242 	0.0240801829612 	0.000592688518224 	0.854625631163
0.35 	0.05 	78.0386649378 	1681.29206906 	-0.0322059382175 	-0.00109904572003 	0.854460846166
0.35 	0.05 	114.545095242 	24.6779926762 	0.793881645086 	0.00122611488418 	0.855569892877
0.35 	0.05 	114.545095242 	36.2223395765 	0.488791935474 	0.00110341995943 	0.855474856033
0.35 	0.05 	114.545095242 	53.167123502 	0.40416399408 	0.00132861574959 	0.854748277627
0.35 	0.05 	114.545095242 	78.0386649378 	0.526973961495 	0.00249739096924 	0.855298736701
0.35 	0.05 	114.545095242 	114.545095242 	0.521762016568 	0.00357018740162 	0.855808983798
0.35 	0.05 	114.545095242 	168.129206906 	0.157608042262 	0.00150949509724 	0.855303115663
0.35 	0.05 	114.545095242 	246.779926762 	-1.09812719166 	-0.013587217425 	0.855294291533
0.35 	0.05 	114.545095242 	362.223395765 	-0.563903604911 	-0.00889557027955 	0.855400826296
0.35 	0.05 	114.545095242 	531.67123502 	-0.0134356060911 	-0.000274853462766 	0.855353635721
0.35 	0.05 	114.545095242 	780.386649378 	0.312835449563 	0.00839132370267 	0.855229081749
0.35 	0.05 	114.545095242 	1145.45095242 	-0.0463486479933 	-0.00165718805212 	0.854973694316
0.35 	0.05 	114.545095242 	1681.29206906 	0.00876224146891 	0.000434373190568 	0.854808842207
0.35 	0.05 	168.129206906 	24.6779926762 	0.953317913022 	0.00207810317673 	0.8544030722
0.35 	0.05 	168.129206906 	36.2223395765 	0.323513030825 	0.00103077180607 	0.854308164966
0.35 	0.05 	168.129206906 	53.167123502 	0.539568374507 	0.00250346896185 	0.853582577464
0.35 	0.05 	168.129206906 	78.0386649378 	0.773482847748 	0.00517370922834 	0.854132285825
0.35 	0.05 	168.129206906 	114.545095242 	0.31000472295 	0.00299392428272 	0.854641837051
0.35 	0.05 	168.129206906 	168.129206906 	-0.498264341191 	-0.00673545732796 	0.854136658815
0.35 	0.05 	168.129206906 	246.779926762 	-1.36638606639 	-0.0238619127469 	0.854127846719
0.35 	0.05 	168.129206906 	362.223395765 	-1.52978523685 	-0.034060681938 	0.854234236191
0.35 	0.05 	168.129206906 	531.67123502 	-0.0609720263928 	-0.0017604695932 	0.854187109975
0.35 	0.05 	168.129206906 	780.386649378 	0.499592801411 	0.0189140544861 	0.854062725868
0.35 	0.05 	168.129206906 	1145.45095242 	-0.0354403541094 	-0.00178849086012 	0.853807686731
0.35 	0.05 	168.129206906 	1681.29206906 	0.00149820255396 	0.000104826787766 	0.853643059446
0.35 	0.05 	246.779926762 	24.6779926762 	0.146261119848 	0.000433663972996 	0.854544032938
0.35 	0.05 	246.779926762 	36.2223395765 	0.83763902645 	0.00363013480974 	0.854449110047
0.35 	0.05 	246.779926762 	53.167123502 	-0.460425771216 	-0.00290569781131 	0.853723402836
0.35 	0.05 	246.779926762 	78.0386649378 	-0.505313296134 	-0.00459734560026 	0.854273201889
0.35 	0.05 	246.779926762 	114.545095242 	-1.13134754379 	-0.0148615339498 	0.85478283718
0.35 	0.05 	246.779926762 	168.129206906 	-1.44609729907 	-0.0265888708035 	0.8542775756
0.35 	0.05 	246.779926762 	246.779926762 	-2.1714309593 	-0.0515790039883 	0.85426876205
0.35 	0.05 	246.779926762 	362.223395765 	-2.51808722029 	-0.0762585844828 	0.854375169074
0.35 	0.05 	246.779926762 	531.67123502 	-0.298618196622 	-0.0117276032482 	0.854328035083
0.35 	0.05 	246.779926762 	780.386649378 	0.830877764181 	0.0427859025487 	0.854203630455
0.35 	0.05 	246.779926762 	1145.45095242 	0.0249345649163 	0.00171153413204 	0.853948549242
0.35 	0.05 	246.779926762 	1681.29206906 	0.0403387470784 	0.00383901003147 	0.853783894796
0.35 	0.05 	362.223395765 	24.6779926762 	-0.457208055845 	-0.0017310521708 	0.854132960772
0.35 	0.05 	362.223395765 	36.2223395765 	0.0906394036348 	0.000501596759932 	0.854038083543
0.35 	0.05 	362.223395765 	53.167123502 	-0.121725119293 	-0.000980940947975 	0.853312725428
0.35 	0.05 	362.223395765 	78.0386649378 	-0.391732013624 	-0.00455100512679 	0.853862260004
0.35 	0.05 	362.223395765 	114.545095242 	-0.846003775421 	-0.0141909586239 	0.85437165014
0.35 	0.05 	362.223395765 	168.129206906 	-1.52267459049 	-0.0357504335063 	0.853866631611
0.35 	0.05 	362.223395765 	246.779926762 	-2.51098273658 	-0.07616272706 	0.853857822302
0.35 	0.05 	362.223395765 	362.223395765 	-2.50116725917 	-0.0967236192432 	0.853964178139
0.35 	0.05 	362.223395765 	531.67123502 	-0.598281271734 	-0.0300033838277 	0.853917066822
0.35 	0.05 	362.223395765 	780.386649378 	1.2048326184 	0.079224974988 	0.853792722038
0.35 	0.05 	362.223395765 	1145.45095242 	0.219102779801 	0.0192045214855 	0.853537763529
0.35 	0.05 	362.223395765 	1681.29206906 	0.0639429947044 	0.00777072692071 	0.85337318829
0.35 	0.05 	531.67123502 	24.6779926762 	0.317730294904 	0.00154713634376 	0.854020494111
0.35 	0.05 	531.67123502 	36.2223395765 	0.202935826266 	0.00144434215397 	0.853925629375
0.35 	0.05 	531.67123502 	53.167123502 	0.0613827438349 	0.000636183838447 	0.85320036677
0.35 	0.05 	531.67123502 	78.0386649378 	0.048707582011 	0.000727760549463 	0.853749828987
0.35 	0.05 	531.67123502 	114.545095242 	-0.00618928285829 	-0.000133522188791 	0.85425915205
0.35 	0.05 	531.67123502 	168.129206906 	-0.0514218104429 	-0.00155272753409 	0.853754200019
0.35 	0.05 	531.67123502 	246.779926762 	-0.40770024214 	-0.0159042578351 	0.853745391869
0.35 	0.05 	531.67123502 	362.223395765 	-0.713759930823 	-0.0354989613925 	0.853851733702
0.35 	0.05 	531.67123502 	531.67123502 	-0.511810741333 	-0.0330101809718 	0.853804628588
0.35 	0.05 	531.67123502 	780.386649378 	1.11602085745 	0.0943803067932 	0.853680300177
0.35 	0.05 	531.67123502 	1145.45095242 	0.710778553211 	0.0801241798842 	0.85342537524
0.35 	0.05 	531.67123502 	1681.29206906 	0.0995223944922 	0.0155547548559 	0.85326082167
0.35 	0.05 	780.386649378 	24.6779926762 	0.4071437517 	0.00246985414048 	0.853927595234
0.35 	0.05 	780.386649378 	36.2223395765 	-0.0785964983305 	-0.000696896253537 	0.853832740817
0.35 	0.05 	780.386649378 	53.167123502 	0.214052767687 	0.00276382634224 	0.853107557105
0.35 	0.05 	780.386649378 	78.0386649378 	0.257866129324 	0.00479998422714 	0.853656959553
0.35 	0.05 	780.386649378 	114.545095242 	0.29651233551 	0.0079691031338 	0.854166227212
0.35 	0.05 	780.386649378 	168.129206906 	0.399010729375 	0.0150101846551 	0.853661330109
0.35 	0.05 	780.386649378 	246.779926762 	0.721175719606 	0.0350483118715 	0.853652522917
0.35 	0.05 	780.386649378 	362.223395765 	1.10029864215 	0.068175389818 	0.853758853183
0.35 	0.05 	780.386649378 	531.67123502 	1.10558581463 	0.0888350879519 	0.853711753192
0.35 	0.05 	780.386649378 	780.386649378 	0.876260393572 	0.0923200063137 	0.853587438306
0.35 	0.05 	780.386649378 	1145.45095242 	1.29965074645 	0.182519601768 	0.853332541098
0.35 	0.05 	780.386649378 	1681.29206906 	0.183117722391 	0.0356554812156 	0.853168005429
0.35 	0.05 	1145.45095242 	24.6779926762 	-0.0509077063452 	-0.000389969977356 	0.853752345556
0.35 	0.05 	1145.45095242 	36.2223395765 	0.023127387431 	0.000258949823195 	0.853657510605
0.35 	0.05 	1145.45095242 	53.167123502 	0.0419476847089 	0.000683946308891 	0.852932475722
0.35 	0.05 	1145.45095242 	78.0386649378 	0.101946389547 	0.00239630155457 	0.853481765416
0.35 	0.05 	1145.45095242 	114.545095242 	0.157362669894 	0.00534063020961 	0.853990928559
0.35 	0.05 	1145.45095242 	168.129206906 	0.0972807378323 	0.00462117513282 	0.853486135075
0.35 	0.05 	1145.45095242 	246.779926762 	0.0658591016363 	0.0040417171884 	0.853477329691
0.35 	0.05 	1145.45095242 	362.223395765 	0.179231421683 	0.014023464304 	0.853583638135
0.35 	0.05 	1145.45095242 	531.67123502 	0.696243905401 	0.0706443764745 	0.853536547811
0.35 	0.05 	1145.45095242 	780.386649378 	1.37716095393 	0.18321939928 	0.853412258437
0.35 	0.05 	1145.45095242 	1145.45095242 	1.17095527953 	0.207657332959 	0.853157413542
0.35 	0.05 	1145.45095242 	1681.29206906 	0.72880926187 	0.179198313546 	0.85299291164
0.35 	0.05 	1681.29206906 	24.6779926762 	0.0488668610628 	0.000480275163797 	0.853486344288
0.35 	0.05 	1681.29206906 	36.2223395765 	-0.106546401148 	-0.00153057942371 	0.853391538885
0.35 	0.05 	1681.29206906 	53.167123502 	-0.0647107652115 	-0.00135368804357 	0.852666729898
0.35 	0.05 	1681.29206906 	78.0386649378 	0.00853986959775 	0.000257542496626 	0.853215848452
0.35 	0.05 	1681.29206906 	114.545095242 	-0.0107261427374 	-0.000467048957661 	0.853724852957
0.35 	0.05 	1681.29206906 	168.129206906 	0.036584872972 	0.00222974483092 	0.85322021675
0.35 	0.05 	1681.29206906 	246.779926762 	0.0261783874539 	0.00206120436135 	0.853211414109
0.35 	0.05 	1681.29206906 	362.223395765 	0.0332099426182 	0.00333378302915 	0.853317689431
0.35 	0.05 	1681.29206906 	531.67123502 	0.0321936777004 	0.00419097262583 	0.853270613778
0.35 	0.05 	1681.29206906 	780.386649378 	0.173287726912 	0.0295789396677 	0.853146363129
0.35 	0.05 	1681.29206906 	1145.45095242 	0.77626308816 	0.17662165138 	0.852891597635
0.35 	0.05 	1681.29206906 	1681.29206906 	1.03042587228 	0.325060973883 	0.852727146986
0.35 	0.2 	24.6779926762 	24.6779926762 	-1.62065071283 	-0.000467567736511 	0.854119281061
0.35 	0.2 	24.6779926762 	36.2223395765 	-1.17431472678 	-0.000506861196493 	0.848721362356
0.35 	0.2 	24.6779926762 	53.167123502 	0.168480377219 	0.000107160983284 	0.852243221735
0.35 	0.2 	24.6779926762 	78.0386649378 	1.30508572647 	0.00120424135266 	0.852040252065
0.35 	0.2 	24.6779926762 	114.545095242 	-1.696740822 	-0.00223133432457 	0.851319291953
0.35 	0.2 	24.6779926762 	168.129206906 	0.0485882150394 	8.93475255994e-05 	0.851287451153
0.35 	0.2 	24.6779926762 	246.779926762 	-0.509588354161 	-0.00128608220703 	0.851541387664
0.35 	0.2 	24.6779926762 	362.223395765 	0.562188135883 	0.00197947973065 	0.851392777518
0.35 	0.2 	24.6779926762 	531.67123502 	0.0559009980809 	0.000257228377017 	0.851236756833
0.35 	0.2 	24.6779926762 	780.386649378 	-0.10080137573 	-0.000603890172636 	0.851236463043
0.35 	0.2 	24.6779926762 	1145.45095242 	-0.0543684170263 	-0.000431826560884 	0.85107065671
0.35 	0.2 	24.6779926762 	1681.29206906 	0.0225502846409 	0.000234259361946 	0.850797053546
0.35 	0.2 	36.2223395765 	24.6779926762 	5.65150574017 	0.00244876266224 	0.854047178409
0.35 	0.2 	36.2223395765 	36.2223395765 	-1.21011562483 	-0.000784438347092 	0.848649715384
0.35 	0.2 	36.2223395765 	53.167123502 	-3.06754907835 	-0.00293026092483 	0.852171277456
0.35 	0.2 	36.2223395765 	78.0386649378 	0.397134927304 	0.000550351292762 	0.851968324921
0.35 	0.2 	36.2223395765 	114.545095242 	-0.673467793779 	-0.00133012782853 	0.851247425669
0.35 	0.2 	36.2223395765 	168.129206906 	-1.0865095791 	-0.00300063074302 	0.851215587558
0.35 	0.2 	36.2223395765 	246.779926762 	0.453140381927 	0.0017175500922 	0.851469502632
0.35 	0.2 	36.2223395765 	362.223395765 	0.171622520786 	0.000907551062621 	0.851320905031
0.35 	0.2 	36.2223395765 	531.67123502 	-0.113503932626 	-0.000784400089876 	0.851164897517
0.35 	0.2 	36.2223395765 	780.386649378 	0.0861446504357 	0.000775081241263 	0.851164603752
0.35 	0.2 	36.2223395765 	1145.45095242 	-0.00571155060259 	-6.81308962736e-05 	0.850998811416
0.35 	0.2 	36.2223395765 	1681.29206906 	0.0277313248763 	0.000432656225183 	0.850725231349
0.35 	0.2 	53.167123502 	24.6779926762 	-0.29177433782 	-0.000188413130893 	0.85734979158
0.35 	0.2 	53.167123502 	36.2223395765 	-0.217252912477 	-0.000209883891184 	0.851931456484
0.35 	0.2 	53.167123502 	53.167123502 	0.995609467914 	0.00141737688064 	0.855466636489
0.35 	0.2 	53.167123502 	78.0386649378 	0.358943880454 	0.000741327332944 	0.855262899134
0.35 	0.2 	53.167123502 	114.545095242 	-2.12836837598 	-0.00626476663237 	0.854539212155
0.35 	0.2 	53.167123502 	168.129206906 	-1.42202930048 	-0.00585287289201 	0.854507250924
0.35 	0.2 	53.167123502 	246.779926762 	0.0197102371282 	0.000111339700189 	0.854762147892
0.35 	0.2 	53.167123502 	362.223395765 	0.333888066435 	0.00263135378476 	0.854612975662
0.35 	0.2 	53.167123502 	531.67123502 	0.0286045122556 	0.000294606839626 	0.854456364864
0.35 	0.2 	53.167123502 	780.386649378 	-0.109758399447 	-0.00147176418746 	0.854456069964
0.35 	0.2 	53.167123502 	1145.45095242 	-0.0239228726405 	-0.000425289787547 	0.854289636506
0.35 	0.2 	53.167123502 	1681.29206906 	0.0299822514562 	0.000697136999682 	0.854014998501
0.35 	0.2 	78.0386649378 	24.6779926762 	-2.31095453247 	-0.00218573863431 	0.856696744393
0.35 	0.2 	78.0386649378 	36.2223395765 	-0.500745937041 	-0.000708555197012 	0.851282536468
0.35 	0.2 	78.0386649378 	53.167123502 	0.474459167862 	0.000989322583643 	0.85481502371
0.35 	0.2 	78.0386649378 	78.0386649378 	0.788020681023 	0.00238376713785 	0.854611441542
0.35 	0.2 	78.0386649378 	114.545095242 	-1.72489237061 	-0.00743640193569 	0.853888305799
0.35 	0.2 	78.0386649378 	168.129206906 	-2.54788103462 	-0.0153596898835 	0.853856368913
0.35 	0.2 	78.0386649378 	246.779926762 	0.399359303862 	0.00330418806798 	0.854111071725
0.35 	0.2 	78.0386649378 	362.223395765 	0.533698265508 	0.00616051317373 	0.85396201312
0.35 	0.2 	78.0386649378 	531.67123502 	0.0806990990047 	0.00121736193484 	0.853805521614
0.35 	0.2 	78.0386649378 	780.386649378 	0.166555616456 	0.00327116538165 	0.853805226938
0.35 	0.2 	78.0386649378 	1145.45095242 	0.0522615654354 	0.00136080781247 	0.853638920253
0.35 	0.2 	78.0386649378 	1681.29206906 	0.00324358326754 	0.000110464236649 	0.85336449144
0.35 	0.2 	114.545095242 	24.6779926762 	1.87019690396 	0.00256958005873 	0.857045651047
0.35 	0.2 	114.545095242 	36.2223395765 	1.96014902636 	0.0040291490776 	0.851629238079
0.35 	0.2 	114.545095242 	53.167123502 	-0.559856319196 	-0.00169583524238 	0.855163163997
0.35 	0.2 	114.545095242 	78.0386649378 	-1.85731033269 	-0.00816166339493 	0.854959498916
0.35 	0.2 	114.545095242 	114.545095242 	-2.73442845876 	-0.0171251904912 	0.854236068661
0.35 	0.2 	114.545095242 	168.129206906 	-2.6494007209 	-0.0232016538406 	0.854204118769
0.35 	0.2 	114.545095242 	246.779926762 	0.23798791155 	0.00286038071634 	0.854458925313
0.35 	0.2 	114.545095242 	362.223395765 	0.939539634882 	0.0157544844786 	0.854309806001
0.35 	0.2 	114.545095242 	531.67123502 	0.312290407499 	0.00684349048956 	0.85415325076
0.35 	0.2 	114.545095242 	780.386649378 	0.128655160538 	0.00367061150949 	0.854152955965
0.35 	0.2 	114.545095242 	1145.45095242 	0.0345961724679 	0.0013086105725 	0.853986581548
0.35 	0.2 	114.545095242 	1681.29206906 	-0.0189453123515 	-0.000937273646304 	0.853712040969
0.35 	0.2 	168.129206906 	24.6779926762 	-3.00394319529 	-0.00582532935321 	0.855876817741
0.35 	0.2 	168.129206906 	36.2223395765 	-0.465015517486 	-0.00134910465225 	0.850467791642
0.35 	0.2 	168.129206906 	53.167123502 	-1.00082847886 	-0.00427878708104 	0.853996898014
0.35 	0.2 	168.129206906 	78.0386649378 	-1.90357166016 	-0.0118063970471 	0.85379351069
0.35 	0.2 	168.129206906 	114.545095242 	-2.06996645864 	-0.0182972618444 	0.853071067045
0.35 	0.2 	168.129206906 	168.129206906 	-2.06075093784 	-0.0254712787212 	0.853039160726
0.35 	0.2 	168.129206906 	246.779926762 	-0.553595356516 	-0.0093910754858 	0.853293619767
0.35 	0.2 	168.129206906 	362.223395765 	1.34570609485 	0.0318488136298 	0.853144703823
0.35 	0.2 	168.129206906 	531.67123502 	0.386292094649 	0.0119478233627 	0.852988362091
0.35 	0.2 	168.129206906 	780.386649378 	0.117673401337 	0.00473852817223 	0.852988067697
0.35 	0.2 	168.129206906 	1145.45095242 	0.0818051218742 	0.0043673381202 	0.852821920181
0.35 	0.2 	168.129206906 	1681.29206906 	-0.0245694693171 	-0.00171559337847 	0.852547754019
0.35 	0.2 	246.779926762 	24.6779926762 	1.28654068857 	0.00339349639315 	0.85601802162
0.35 	0.2 	246.779926762 	36.2223395765 	1.11820152513 	0.00441258792309 	0.850608103131
0.35 	0.2 	246.779926762 	53.167123502 	0.0748737714859 	0.000435397396673 	0.854137791741
0.35 	0.2 	246.779926762 	78.0386649378 	0.305241335795 	0.0025750555167 	0.853934370862
0.35 	0.2 	246.779926762 	114.545095242 	0.34576492121 	0.00415717993992 	0.853211808027
0.35 	0.2 	246.779926762 	168.129206906 	-0.468798534084 	-0.00788145834023 	0.853179896444
0.35 	0.2 	246.779926762 	246.779926762 	-0.369989717537 	-0.00853704645651 	0.853434397466
0.35 	0.2 	246.779926762 	362.223395765 	1.47643875115 	0.0475284414025 	0.853285456954
0.35 	0.2 	246.779926762 	531.67123502 	0.681404881497 	0.028666410168 	0.853129089428
0.35 	0.2 	246.779926762 	780.386649378 	0.275296783102 	0.015078612968 	0.853128794986
0.35 	0.2 	246.779926762 	1145.45095242 	0.157564929627 	0.0114417110942 	0.852962620058
0.35 	0.2 	246.779926762 	1681.29206906 	-0.00342569398231 	-0.000325358567535 	0.852688408664
0.35 	0.2 	362.223395765 	24.6779926762 	0.707364226874 	0.00238253227082 	0.855606240403
0.35 	0.2 	362.223395765 	36.2223395765 	0.0116437295568 	5.86728567818e-05 	0.850198924316
0.35 	0.2 	362.223395765 	53.167123502 	0.554441309574 	0.00411702526381 	0.853726914995
0.35 	0.2 	362.223395765 	78.0386649378 	0.156572605524 	0.00168667288374 	0.85352359197
0.35 	0.2 	362.223395765 	114.545095242 	0.925272358543 	0.0142055912277 	0.852801376718
0.35 	0.2 	362.223395765 	168.129206906 	1.28469901908 	0.0275799557389 	0.852769480486
0.35 	0.2 	362.223395765 	246.779926762 	1.46947340666 	0.0432963767578 	0.853023859082
0.35 	0.2 	362.223395765 	362.223395765 	0.904896887919 	0.0371970985253 	0.852874990217
0.35 	0.2 	362.223395765 	531.67123502 	1.29294315565 	0.0694575299199 	0.852718697911
0.35 	0.2 	362.223395765 	780.386649378 	0.601761926555 	0.0420878554257 	0.85271840361
0.35 	0.2 	362.223395765 	1145.45095242 	0.406815971478 	0.0377225676107 	0.85255230862
0.35 	0.2 	362.223395765 	1681.29206906 	-0.000303628380629 	-3.68237385929e-05 	0.852278229132
0.35 	0.2 	531.67123502 	24.6779926762 	0.212972925502 	0.0009225582036 	0.85549357975
0.35 	0.2 	531.67123502 	36.2223395765 	0.293715641516 	0.00190346931092 	0.850086975663
